run_id,dataset,split_id,split_seed,training_seed,model,checkpoint_policy,config_hash,split_hash,output_dir,status,analysis_role
run_0420,organamnist,split_01,1001,62,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,6745775b43b1567c0b64483b0b4cf88e435d7c726d70fc1446c6b14af0471d5f,research-lab/experiments/registered-workflow/runs/primary/run_0420,pending,primary_analysis
run_0421,organamnist,split_01,1001,62,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,6745775b43b1567c0b64483b0b4cf88e435d7c726d70fc1446c6b14af0471d5f,research-lab/experiments/registered-workflow/runs/primary/run_0421,pending,primary_analysis
run_0422,organamnist,split_01,1001,62,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,6745775b43b1567c0b64483b0b4cf88e435d7c726d70fc1446c6b14af0471d5f,research-lab/experiments/registered-workflow/runs/primary/run_0422,pending,primary_analysis
run_0423,organamnist,split_01,1001,62,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,6745775b43b1567c0b64483b0b4cf88e435d7c726d70fc1446c6b14af0471d5f,research-lab/experiments/registered-workflow/runs/primary/run_0423,pending,primary_analysis
run_0424,organamnist,split_01,1001,62,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,6745775b43b1567c0b64483b0b4cf88e435d7c726d70fc1446c6b14af0471d5f,research-lab/experiments/registered-workflow/runs/primary/run_0424,pending,primary_analysis
run_0425,organamnist,split_01,1001,72,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,6745775b43b1567c0b64483b0b4cf88e435d7c726d70fc1446c6b14af0471d5f,research-lab/experiments/registered-workflow/runs/primary/run_0425,pending,primary_analysis
run_0426,organamnist,split_01,1001,72,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,6745775b43b1567c0b64483b0b4cf88e435d7c726d70fc1446c6b14af0471d5f,research-lab/experiments/registered-workflow/runs/primary/run_0426,pending,primary_analysis
run_0427,organamnist,split_01,1001,72,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,6745775b43b1567c0b64483b0b4cf88e435d7c726d70fc1446c6b14af0471d5f,research-lab/experiments/registered-workflow/runs/primary/run_0427,pending,primary_analysis
run_0428,organamnist,split_01,1001,72,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,6745775b43b1567c0b64483b0b4cf88e435d7c726d70fc1446c6b14af0471d5f,research-lab/experiments/registered-workflow/runs/primary/run_0428,pending,primary_analysis
run_0429,organamnist,split_01,1001,72,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,6745775b43b1567c0b64483b0b4cf88e435d7c726d70fc1446c6b14af0471d5f,research-lab/experiments/registered-workflow/runs/primary/run_0429,pending,primary_analysis
run_0430,organamnist,split_01,1001,72,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,6745775b43b1567c0b64483b0b4cf88e435d7c726d70fc1446c6b14af0471d5f,research-lab/experiments/registered-workflow/runs/primary/run_0430,pending,primary_analysis
run_0431,organamnist,split_01,1001,72,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,6745775b43b1567c0b64483b0b4cf88e435d7c726d70fc1446c6b14af0471d5f,research-lab/experiments/registered-workflow/runs/primary/run_0431,pending,primary_analysis
run_0432,organamnist,split_01,1001,72,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,6745775b43b1567c0b64483b0b4cf88e435d7c726d70fc1446c6b14af0471d5f,research-lab/experiments/registered-workflow/runs/primary/run_0432,pending,primary_analysis
run_0433,organamnist,split_01,1001,82,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,6745775b43b1567c0b64483b0b4cf88e435d7c726d70fc1446c6b14af0471d5f,research-lab/experiments/registered-workflow/runs/primary/run_0433,pending,primary_analysis
run_0434,organamnist,split_01,1001,82,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,6745775b43b1567c0b64483b0b4cf88e435d7c726d70fc1446c6b14af0471d5f,research-lab/experiments/registered-workflow/runs/primary/run_0434,pending,primary_analysis
run_0435,organamnist,split_01,1001,82,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,6745775b43b1567c0b64483b0b4cf88e435d7c726d70fc1446c6b14af0471d5f,research-lab/experiments/registered-workflow/runs/primary/run_0435,pending,primary_analysis
run_0436,organamnist,split_01,1001,82,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,6745775b43b1567c0b64483b0b4cf88e435d7c726d70fc1446c6b14af0471d5f,research-lab/experiments/registered-workflow/runs/primary/run_0436,pending,primary_analysis
run_0437,organamnist,split_01,1001,82,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,6745775b43b1567c0b64483b0b4cf88e435d7c726d70fc1446c6b14af0471d5f,research-lab/experiments/registered-workflow/runs/primary/run_0437,pending,primary_analysis
run_0438,organamnist,split_01,1001,82,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,6745775b43b1567c0b64483b0b4cf88e435d7c726d70fc1446c6b14af0471d5f,research-lab/experiments/registered-workflow/runs/primary/run_0438,pending,primary_analysis
run_0439,organamnist,split_01,1001,82,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,6745775b43b1567c0b64483b0b4cf88e435d7c726d70fc1446c6b14af0471d5f,research-lab/experiments/registered-workflow/runs/primary/run_0439,pending,primary_analysis
run_0440,organamnist,split_01,1001,82,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,6745775b43b1567c0b64483b0b4cf88e435d7c726d70fc1446c6b14af0471d5f,research-lab/experiments/registered-workflow/runs/primary/run_0440,pending,primary_analysis
run_0441,organamnist,split_02,1002,42,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0441,pending,primary_analysis
run_0442,organamnist,split_02,1002,42,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0442,pending,primary_analysis
run_0443,organamnist,split_02,1002,42,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0443,pending,primary_analysis
run_0444,organamnist,split_02,1002,42,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0444,pending,primary_analysis
run_0445,organamnist,split_02,1002,42,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0445,pending,primary_analysis
run_0446,organamnist,split_02,1002,42,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0446,pending,primary_analysis
run_0447,organamnist,split_02,1002,42,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0447,pending,primary_analysis
run_0448,organamnist,split_02,1002,42,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0448,pending,primary_analysis
run_0449,organamnist,split_02,1002,52,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0449,pending,primary_analysis
run_0450,organamnist,split_02,1002,52,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0450,pending,primary_analysis
run_0451,organamnist,split_02,1002,52,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0451,pending,primary_analysis
run_0452,organamnist,split_02,1002,52,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0452,pending,primary_analysis
run_0453,organamnist,split_02,1002,52,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0453,pending,primary_analysis
run_0454,organamnist,split_02,1002,52,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0454,pending,primary_analysis
run_0455,organamnist,split_02,1002,52,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0455,pending,primary_analysis
run_0456,organamnist,split_02,1002,52,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0456,pending,primary_analysis
run_0457,organamnist,split_02,1002,62,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0457,pending,primary_analysis
run_0458,organamnist,split_02,1002,62,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0458,pending,primary_analysis
run_0459,organamnist,split_02,1002,62,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0459,pending,primary_analysis
run_0460,organamnist,split_02,1002,62,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0460,pending,primary_analysis
run_0461,organamnist,split_02,1002,62,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0461,pending,primary_analysis
run_0462,organamnist,split_02,1002,62,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0462,pending,primary_analysis
run_0463,organamnist,split_02,1002,62,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0463,pending,primary_analysis
run_0464,organamnist,split_02,1002,62,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0464,pending,primary_analysis
run_0465,organamnist,split_02,1002,72,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0465,pending,primary_analysis
run_0466,organamnist,split_02,1002,72,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0466,pending,primary_analysis
run_0467,organamnist,split_02,1002,72,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0467,pending,primary_analysis
run_0468,organamnist,split_02,1002,72,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0468,pending,primary_analysis
run_0469,organamnist,split_02,1002,72,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0469,pending,primary_analysis
run_0470,organamnist,split_02,1002,72,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0470,pending,primary_analysis
run_0471,organamnist,split_02,1002,72,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0471,pending,primary_analysis
run_0472,organamnist,split_02,1002,72,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0472,pending,primary_analysis
run_0473,organamnist,split_02,1002,82,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0473,pending,primary_analysis
run_0474,organamnist,split_02,1002,82,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0474,pending,primary_analysis
run_0475,organamnist,split_02,1002,82,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0475,pending,primary_analysis
run_0476,organamnist,split_02,1002,82,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0476,pending,primary_analysis
run_0477,organamnist,split_02,1002,82,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0477,pending,primary_analysis
run_0478,organamnist,split_02,1002,82,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0478,pending,primary_analysis
run_0479,organamnist,split_02,1002,82,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0479,pending,primary_analysis
run_0480,organamnist,split_02,1002,82,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2747cdbcac3b225d7e8e6a18dc719997662e7168c9964e2e693664ef2671e7f3,research-lab/experiments/registered-workflow/runs/primary/run_0480,pending,primary_analysis
run_0481,organamnist,split_03,1003,42,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0481,pending,primary_analysis
run_0482,organamnist,split_03,1003,42,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0482,pending,primary_analysis
run_0483,organamnist,split_03,1003,42,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0483,pending,primary_analysis
run_0484,organamnist,split_03,1003,42,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0484,pending,primary_analysis
run_0485,organamnist,split_03,1003,42,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0485,pending,primary_analysis
run_0486,organamnist,split_03,1003,42,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0486,pending,primary_analysis
run_0487,organamnist,split_03,1003,42,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0487,pending,primary_analysis
run_0488,organamnist,split_03,1003,42,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0488,pending,primary_analysis
run_0489,organamnist,split_03,1003,52,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0489,pending,primary_analysis
run_0490,organamnist,split_03,1003,52,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0490,pending,primary_analysis
run_0491,organamnist,split_03,1003,52,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0491,pending,primary_analysis
run_0492,organamnist,split_03,1003,52,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0492,pending,primary_analysis
run_0493,organamnist,split_03,1003,52,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0493,pending,primary_analysis
run_0494,organamnist,split_03,1003,52,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0494,pending,primary_analysis
run_0495,organamnist,split_03,1003,52,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0495,pending,primary_analysis
run_0496,organamnist,split_03,1003,52,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0496,pending,primary_analysis
run_0497,organamnist,split_03,1003,62,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0497,pending,primary_analysis
run_0498,organamnist,split_03,1003,62,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0498,pending,primary_analysis
run_0499,organamnist,split_03,1003,62,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0499,pending,primary_analysis
run_0500,organamnist,split_03,1003,62,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0500,pending,primary_analysis
run_0501,organamnist,split_03,1003,62,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0501,pending,primary_analysis
run_0502,organamnist,split_03,1003,62,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0502,pending,primary_analysis
run_0503,organamnist,split_03,1003,62,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0503,pending,primary_analysis
run_0504,organamnist,split_03,1003,62,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0504,pending,primary_analysis
run_0505,organamnist,split_03,1003,72,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0505,pending,primary_analysis
run_0506,organamnist,split_03,1003,72,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0506,pending,primary_analysis
run_0507,organamnist,split_03,1003,72,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0507,pending,primary_analysis
run_0508,organamnist,split_03,1003,72,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0508,pending,primary_analysis
run_0509,organamnist,split_03,1003,72,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0509,pending,primary_analysis
run_0510,organamnist,split_03,1003,72,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0510,pending,primary_analysis
run_0511,organamnist,split_03,1003,72,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0511,pending,primary_analysis
run_0512,organamnist,split_03,1003,72,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0512,pending,primary_analysis
